ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YPL056C	0.2704	2270	50049650225	532.234	531.013	1.221	0	0	
YGL006W	0.1047	8290	50002996988	274565.720	219019.252	55546.468	0	0	
YGL008C	22.85	1	nan	62654.432	62654.432	0.000	0	0	
YDR176W	0.07219	14681	50001904422	27376.150	25370.749	2005.401	0	0	
YBR045C	0.01038	13315	50003288196	13786.485	13605.916	180.569	0	0	
YDR177W	1.605	4353	50001262451	1551.069	1531.230	19.839	0	0	
YDR178W	0.7266	3890	50028592767	1169.083	1173.891	-4.808	0	0	
YDR179C	0.0414	3556	50007396147	1017.196	1004.275	12.921	0	0	
YPL057C	0.1424	8894	50003583152	4646.307	4617.774	28.533	0	0	
YGL009C	1.421	3364	50002935498	35491.245	32602.022	2889.222	0	0	
YBR046C	0.2779	7562	50010412403	3415.925	3413.808	2.117	0	0	
YGL010W	0.03577	4107	50000315373	1120.262	1119.314	0.948	0	0	
YBR047W	0.04648	4026	50009850243	1133.045	1132.437	0.608	0	0	
YBR048W	8.787	1768	50049737805	923.340	924.118	-0.778	0	0	
YGL011C	0.8749	5326	50000528966	2009.907	1994.908	14.999	0	0	
YLR451W	0.02744	17788	50002158049	70882.308	63511.139	7371.170	0	0	
YDR179WA	0.02683	10836	50005217333	7486.471	7408.358	78.112	0	0	
YKL089W	0.05637	12475	50008051474	12038.772	11814.388	224.384	0	0	
YGL012W	3.471	2993	50024688812	7620.775	7214.590	406.185	0	0	
YNL257C	0.02412	14663	50002823086	404890.735	310973.141	93917.593	0	0	
YPL058C	0.09986	2811	50053015929	1335464.794	1102417.454	233047.340	0	0	
YPL059W	0.3875	3182	50008405199	896.459	895.944	0.515	0	0	
YKL090W	0.009463	10352	50002761415	6739.728	6617.643	122.085	0	0	
YPL060W	0.01109	9463	50007904294	5560.593	5473.022	87.571	0	0	
YKL091C	0.1242	6962	50005088239	2958.394	2984.269	-25.876	0	0	
YHR164C	0.01083	13506	50007217267	1759704.838	1201137.952	558566.887	0	0	
YHR165C	0.05144	1	nan	156751735.827	156751735.827	0.000	0	0	
YPL061W	4.434	2833	50007720275	8165.115	7984.299	180.815	0	0	
YBR049C	0.2325	9824	50006297908	46086.959	41179.647	4907.312	0	0	
YDR180W	0.0556	5035	50000632216	1491783.452	1062591.106	429192.347	0	0	
YLR452C	0.1315	12835	50002125261	26046.999	24023.523	2023.476	0	0	
YBR050C	0.07953	7847	50002377245	3617.292	3571.562	45.730	0	0	
YPL063W	0.5148	8235	50002097221	7864.400	7601.858	262.542	0	0	
YBR052C	0.8488	4637	50010344310	1472.067	1468.070	3.997	0	0	
YLR453C	0.01665	9119	50005236350	5085.726	5069.282	16.444	0	0	
YLR454W	0.08304	1	nan	460503321.589	460503321.589	0.000	0	0	
YPL064C	0.1175	6610	50002478167	2859.991	2825.808	34.183	0	0	
YHR166C	0.02587	14168	50002399842	18587.130	17814.779	772.350	0	0	
YLR455W	0.02536	6886	50026801244	2930.913	2918.809	12.103	0	0	
YDR181C	0.0651	10140	50002696306	8281.557	8031.548	250.009	0	0	
YGL013C	0.06541	11287	50004720506	176768.359	143559.757	33208.603	0	0	
YNL258C	0.06662	15513	50000615832	35420.093	32776.922	2643.171	0	0	
YPL065W	0.09756	5781	50000137045	1892.663	1891.045	1.618	0	0	
YNL259C	1.362	1626	50002635201	353.558	354.102	-0.544	0	0	
YLR456W	0.03691	4852	50054679998	1436.630	1417.874	18.755	0	0	
YHR167W	0.1074	5844	50011407323	2186.313	2165.178	21.134	0	0	
YNL260C	0.02467	4293	50037503841	1365.367	1366.566	-1.199	0	0	
YBR053C	0.2757	8299	50009652287	3999.146	3956.983	42.163	0	0	
YLR457C	0.02167	6684	50004063457	3231.060	3217.735	13.326	0	0	
YPL066W	0.008179	11269	50005309823	8243.255	8168.325	74.930	0	0	
YBR054W	0.4196	7147	50005815137	3502.121	3586.220	-84.098	0	0	
YDR182W	0.4205	8752	50000588590	8774.066	8206.557	567.509	0	0	
YPL067C	0.1129	4193	50013424907	1370.469	1367.345	3.124	0	0	
YNL261W	0.05809	10867	50002919635	8083.103	8005.862	77.241	0	0	
YNL262W	0.0104	1	nan	58610401.419	58610401.419	0.000	0	0	
YHR168W	0.03496	11408	50000977318	9043.789	8840.493	203.297	0	0	
YDR183W	0.07848	5604	50026126499	1752.188	1747.724	4.464	0	0	
YLR459W	0.3985	8573	50007585445	4944.697	4771.831	172.865	0	0	
YPL068C	0.07286	6593	50001897291	2716.365	2706.005	10.360	0	0	
YDR184C	0.151	6993	50000525231	2694.460	2682.805	11.655	0	0	
YNL263C	0.9849	6182	50002945640	3033.138	2983.733	49.405	0	0	
YDR185C	0.01148	3920	50008712671	1171.594	1166.094	5.500	0	0	
YPL069C	0.05286	7772	50002811517	3513.796	3501.802	11.994	0	0	
YLR460C	0.04972	8698	50000852078	4377.013	4391.161	-14.148	0	0	
YLR461W	0.3992	2596	50003603838	647.763	659.477	-11.715	0	0	
YLR462W	0.01146	4603	50002788793	1411.280	1416.182	-4.902	0	0	
YHR169W	0.3068	8735	50000081043	6130.993	5931.517	199.476	0	0	
YNL264C	0.1152	7987	50005651918	3819.898	3840.353	-20.455	0	0	
YLR464W	0.01159	4652	50003717057	1573.211	1567.698	5.513	0	0	
YNL265C	0.08924	6650	50000720782	2778.851	2763.824	15.027	0	0	
YHR170W	0.9603	6328	50001179848	9762.088	9289.240	472.848	0	0	
YLR466W	0.1351	3263	50004664057	886662.615	615937.075	270725.540	0	0	
YLR467W	0.03231	1	nan	7348656.269	7348656.269	0.000	0	0	
YML001W	1.087	4585	50004147085	1468.507	1458.015	10.491	0	0	
YPL070W	0.05229	13764	50009294330	16814.211	16196.535	617.676	0	0	
YGL014W	0.04232	16954	50003403936	69064.721	62901.898	6162.824	0	0	
YPL071C	0.05674	3524	50065778035	952.902	950.202	2.700	0	0	
YKL092C	0.01332	21826	50001322328	211604.447	182706.403	28898.045	0	0	
YGL015C	0.06421	3004	50004322731	740.677	739.426	1.251	0	0	
YKL093W	0.008525	7817	50001410772	3632.525	3626.411	6.115	0	0	
YKL094W	0.9359	6180	50003389981	3033.448	2953.368	80.080	0	0	
YPL072W	0.01948	11438	50000950700	9126.753	9001.537	125.216	0	0	
YKL095W	0.01708	5953	50005633587	2475.347	2432.960	42.387	0	0	
YHR171W	0.04327	14363	50000882613	18095.828	17587.218	508.610	0	0	
YKL096W	2.924	4002	50018811390	1785.706	1768.054	17.652	0	0	
YDR186C	0.03348	18169	50000965302	67498.424	61365.793	6132.630	0	0	
YBR055C	0.0291	18168	50000818304	76563.047	69095.553	7467.494	0	0	
YKL098W	0.06093	8189	50002412018	4040.194	3998.292	41.902	0	0	
YML002W	0.006176	17113	50001122525	32393.603	32193.108	200.495	0	0	
YKL099C	0.5445	5183	50011816696	2021.167	1996.533	24.633	0	0	
YML003W	0.01332	7084	50012907520	2688.466	2644.234	44.231	0	0	
YGL016W	0.1216	8549	50001149001	178217.763	147426.818	30790.945	0	0	
YDR188W	1.762	5010	50000671931	11100.932	10341.497	759.435	0	0	
YML004C	0.8614	6517	50021565877	3260.829	3207.046	53.784	0	0	
YBR056W	0.1947	10677	50001255928	8902.091	8711.085	191.005	0	0	
YBR057C	0.04835	8011	50006294980	4292.036	4236.925	55.111	0	0	
YGL017W	0.06505	11043	50000436033	9348.601	9047.777	300.824	0	0	
YGL018C	0.04478	4162	50023859408	1215.208	1221.951	-6.743	0	0	
YKL100C	0.2356	11833	50022473635	14299.922	13567.766	732.156	0	0	
YNL267W	0.01862	19719	50008641868	169576.826	149583.123	19993.704	0	0	
YPL074W	0.03256	15783	50003989121	35892.239	33281.281	2610.958	0	0	
YML005W	0.09649	10734	50002016129	7440.813	7260.418	180.395	0	0	
YGL019W	0.5971	5914	50001732528	2455.548	2417.907	37.641	0	0	
YDR189W	0.2722	10186	50005691277	21444.944	19767.034	1677.910	0	0	
YGL020C	0.7721	5114	50010417453	1785.001	1775.807	9.194	0	0	
YHR172W	0.03557	17276	50000215412	51273.083	47487.497	3785.586	0	0	
YHR174W	61.18	1	nan	5776.622	5776.622	0.000	0	0	
YNL268W	1.438	4304	50007407545	15157.037	14048.915	1108.122	0	0	
YHR175W	0.2601	4328	50024584374	1261.878	1254.031	7.847	0	0	
YNL269W	0.008079	2852	50008935676	748.029	743.128	4.901	0	0	
YDR190C	1.327	5431	50014739212	7124.866	6730.859	394.007	0	0	
YDR191W	0.03098	8508	50000387822	4329.920	4350.701	-20.781	0	0	
YHR176W	0.05631	10062	50004373533	6204.699	6195.159	9.539	0	0	
YKL101W	0.06559	3925	50004658590	1738863.314	1206118.487	532744.827	0	0	
YNL270C	0.01921	12881	50000258949	13146.783	12960.349	186.435	0	0	
YNL271C	0.062	1	nan	15579966.963	15579966.963	0.000	0	0	
YBR058C	0.1633	11378	50004555671	40226.908	35864.542	4362.366	0	0	
YHR177W	0.01069	10143	50001321572	7270.985	7193.187	77.798	0	0	
YDR192C	0.1205	9614	50001093668	6086.261	5963.498	122.763	0	0	
YML006C	0.1283	13254	50014791834	39309.648	35122.587	4187.062	0	0	
YKL103C	0.125	11399	50000118257	9435.581	9326.162	109.419	0	0	
YPL075W	0.01637	17379	50001353091	42489.573	40093.638	2395.935	0	0	
YGL021W	0.05959	15825	50001295569	36233.597	33659.537	2574.060	0	0	
YPL076W	0.05073	6453	50014469575	2445.217	2438.587	6.629	0	0	
YPL077C	0.01236	5317	50012409306	1891.585	1889.463	2.122	0	0	
YPL078C	0.9068	5073	50003607372	1887.346	1892.034	-4.689	0	0	
YPL079W	59.86	670	50169431692	960.715	959.123	1.592	0	0	
YDR194C	0.2625	10306	50000224973	21278.932	19803.638	1475.295	0	0	
YPL081W	1.071	4078	50017056297	1318.262	1332.601	-14.339	0	0	
YPL082C	0.03453	1	nan	9523144.962	9523144.962	0.000	0	0	
YKL104C	0.5645	6637	50003212721	26480.270	24378.522	2101.748	0	0	
YGL022W	0.7988	5628	50001858512	26672.922	24419.742	2253.180	0	0	
YML007W	0.1185	13524	50001454444	20669.601	19403.490	1266.110	0	0	
YML008C	2.511	4069	50001446624	4511.680	4384.962	126.718	0	0	
YNL272C	0.07189	15047	50005651823	35564.256	32862.318	2701.938	0	0	
YML009C	1.837	1397	50004619000	337.696	337.217	0.480	0	0	
YPL083C	0.03123	10390	50009426902	7783.563	7632.209	151.354	0	0	
YBR059C	0.1043	8007	50001075549	214850.094	171678.154	43171.941	0	0	
YHR178W	0.02731	16342	50004819137	32894.716	31536.243	1358.472	0	0	
YDR195W	0.04466	12162	50000411803	10972.207	10645.751	326.457	0	0	
YHR179W	5.743	2404	50040640381	4927.736	4784.599	143.136	0	0	
YDR196C	0.2744	5540	50004222015	1890.291	1886.507	3.784	0	0	
YHR181W	0.5095	5368	50002090727	1711.844	1696.141	15.703	0	0	
YDR197W	0.02798	9126	50000522772	4921.960	4849.902	72.059	0	0	
YML010W	0.3996	4837	50019987470	146071.985	123021.017	23050.968	0	0	
YGL023C	0.1462	12096	50005715501	19210.711	17690.163	1520.548	0	0	
YML011C	0.1437	4005	50007653863	1144.444	1142.261	2.183	0	0	
YML012W	2.783	3830	50014497727	1487.229	1472.715	14.514	0	0	
YGL025C	0.05872	8757	50001117795	5158.387	5110.115	48.272	0	0	
YBR060C	0.05065	13463	50000980271	17357.893	16902.682	455.211	0	0	
YDR198C	0.06295	10974	50000662222	8247.321	8001.137	246.184	0	0	
YGL026C	2.309	2989	50023067068	24286.820	22617.280	1669.541	0	0	
YBR061C	0.3874	7012	50005726999	2987.499	2973.754	13.746	0	0	
YPL084W	0.08261	14326	50002915877	56455.178	49904.004	6551.174	0	0	
YPL085W	0.07559	1	nan	52698070.525	52698070.525	0.000	0	0	
YBR062C	1.229	3705	50022500284	1181.079	1165.015	16.064	0	0	
YKL105C	0.04233	13029	50001530081	250328.488	196862.973	53465.516	0	0	
YML013W	0.0584	12902	50001639161	14324.652	14055.015	269.637	0	0	
YBR063C	0.05166	9160	50003514995	5382.461	5263.672	118.789	0	0	
YML014W	0.2252	5803	50006706479	2465.572	2454.823	10.749	0	0	
YHR182W	0.04015	16968	50002720835	41893.235	38730.980	3162.255	0	0	
YDR200C	0.01936	13458	50007569489	16076.679	15673.934	402.745	0	0	
YDR201W	0.1676	3530	50003218488	1033.808	1034.791	-0.984	0	0	
YPL086C	0.4925	7877	50002782331	11873.598	11256.564	617.033	0	0	
YKL106W	0.1222	10156	50001893360	6942.992	6842.907	100.085	0	0	
YBR065C	0.01651	8351	50001832167	4203.745	4127.963	75.782	0	0	
YHR183W	6.084	2295	50001801928	7758.218	7623.257	134.961	0	0	
YML015C	0.06334	7726	50003921447	3798.055	3798.139	-0.084	0	0	
YBR066C	0.0885	4886	50007551171	1625.711	1614.938	10.773	0	0	
YGL027C	0.2727	8156	50005698869	52287.698	45343.893	6943.805	0	0	
YKL107W	0.009053	7143	50002880001	2962.086	2989.680	-27.594	0	0	
YDR202C	0.06356	7845	50001312748	3888.595	3847.276	41.320	0	0	
YPL087W	0.8272	6150	50011512721	3092.468	3015.649	76.819	0	0	
YBR067C	2.88	3543	50012515643	1434.786	1431.835	2.951	0	0	
YNL273W	0.01959	16564	50006669009	414519.045	329090.143	85428.902	0	0	
YPL088W	0.04278	7497	50004901830	3662.361	3670.956	-8.596	0	0	
YDR204W	0.1196	7063	50000001225	3522.629	3504.468	18.161	0	0	
YKL108W	0.03605	9802	50005092561	7180.997	7063.702	117.295	0	0	
YNL274C	0.2519	7779	50009523628	3786.233	3750.553	35.680	0	0	
YHR184W	0.06455	12501	50000824223	13622.306	13220.841	401.465	0	0	
YGL028C	0.2138	10239	50000726436	10392.862	10331.124	61.738	0	0	
YGL029W	0.9594	2283	50034975487	661.051	666.938	-5.887	0	0	
YGL030W	14.38	1477	50050131788	542.902	543.996	-1.094	0	0	
YGL031C	24.62	978	50023436042	918.111	917.241	0.870	0	0	
YHR185C	0.04133	5303	50001883870	1853.332	1843.645	9.687	0	0	
YGL032C	0.2899	1983	50031272380	438.959	437.107	1.852	0	0	
YGL033W	0.1333	4923	50002885864	1602.114	1588.796	13.318	0	0	
YBR068C	0.4092	8482	50011581117	15656.490	14328.592	1327.898	0	0	
YKL109W	0.04912	13258	50008110761	12184.055	12320.727	-136.672	0	0	
YML016C	0.04706	15255	50000080029	25123.992	24524.646	599.345	0	0	
YNL275W	0.01645	13209	50004446861	13727.353	13520.832	206.521	0	0	
YPL089C	0.1085	13350	50001818771	23737.495	22069.292	1668.203	0	0	
YKL110C	0.3113	7045	50003641827	3049.820	3000.647	49.173	0	0	
YBR069C	1.097	5175	50000923781	16465.106	14868.546	1596.560	0	0	
YPL090C	8.854	2127	50085369987	1747.479	1748.588	-1.109	0	0	
YHR186C	0.06654	3349	50039042108	2081967.665	1445628.386	636339.279	0	0	
YGL035C	0.09921	10752	50007280760	9401.490	9271.753	129.737	0	0	
YBR070C	0.1888	5325	50002352814	1824.091	1822.391	1.700	0	0	
YBR071W	0.1205	4747	50015147194	1508.095	1510.894	-2.799	0	0	
YHR187W	0.2863	7093	50006047678	3007.545	2961.211	46.334	0	0	
YBR072W	0.1227	5090	50010916766	1509.284	1538.252	-28.968	0	0	
YPL091W	1.494	5044	50011956331	7871.350	7402.740	468.610	0	0	
YDR205W	0.05981	16253	50008358185	29173.218	27223.583	1949.635	0	0	
YNL277W	0.02712	10931	50003996125	8192.738	8312.493	-119.755	0	0	
YML017W	0.0432	13535	50001908258	15139.815	14790.734	349.081	0	0	
YHR188C	0.7046	7001	50004180113	16263.211	14750.145	1513.066	0	0	
YKL112W	0.2936	9965	50000453610	31067.020	27894.186	3172.834	0	0	
YPL092W	0.1557	9962	50008615368	7132.844	6939.506	193.338	0	0	
YHR189W	0.005634	4189	50006785555	1283.644	1269.515	14.129	0	0	
YML018C	0.1895	9014	50001627019	4884.284	4855.745	28.539	0	0	
YBR073W	0.4578	5405	50008886613	83396.337	68160.207	15236.131	0	0	
YKL113C	0.4972	7418	50004278635	4617.737	4475.770	141.967	0	0	
YHR190W	1.685	5340	50021674408	6454.090	6233.669	220.421	0	0	
YHR191C	0.2182	2757	50000092167	763.161	758.150	5.011	0	0	
YPL093W	0.9998	5000	50010623989	18683.772	17771.996	911.776	0	0	
YML019W	0.1781	7684	50007857240	3416.200	3385.289	30.911	0	0	
YHR192W	0.2793	6352	50006950751	2437.923	2427.042	10.882	0	0	
YHR193C	18.52	1542	50013827668	1088.225	1082.256	5.970	0	0	
YPL094C	0.8409	5686	50018114749	2338.710	2317.081	21.629	0	0	
YKL114C	0.3455	7946	50000938586	4243.193	4160.490	82.703	0	0	
YGL036W	0.05866	15910	50002039017	77214.324	67600.445	9613.879	0	0	
YPL095C	0.06262	10439	50001800399	7111.002	7057.868	53.134	0	0	
YGL037C	2.378	4041	50011063375	1538.579	1532.211	6.368	0	0	
YDR206W	0.05465	15534	50002643826	69156.740	60874.417	8282.323	0	0	
YKL116C	0.03591	11445	50001761850	10271.573	10008.999	262.574	0	0	
YNL278W	0.03931	13584	50002898051	172017.670	141547.370	30470.300	0	0	
YKL117W	3.266	3539	50034159173	1544.600	1521.333	23.267	0	0	
YPL096W	0.1957	8261	50012302174	4204.699	4129.319	75.380	0	0	
YKL119C	0.2583	4901	50022857421	1557.185	1544.046	13.139	0	0	
YHR194W	0.04112	13300	50000897928	13947.982	13802.616	145.367	0	0	
YML020W	0.03965	14272	50004094793	21970.221	20873.097	1097.124	0	0	
YKL120W	1.74	4685	50005232721	3154.833	3058.377	96.456	0	0	
YHR195W	0.1551	7376	50004269430	3263.374	3223.100	40.274	0	0	
YGL038C	0.1439	10651	50000443958	8150.083	7948.866	201.217	0	0	
YML021C	0.126	7917	50003086458	4081.243	4023.048	58.194	0	0	
YML022W	2.012	3814	50007040581	1223.735	1224.444	-0.709	0	0	
YGL039W	0.2369	8243	50022755957	3744.449	3750.238	-5.789	0	0	
YPL097W	0.1559	10874	50002396762	8712.334	8336.700	375.634	0	0	
YPL098C	1.2	2279	50071302901	606.683	607.235	-0.552	0	0	
YPL099C	0.1082	3934	50008056370	1205.462	1198.224	7.238	0	0	
YNL279W	0.008509	15110	50002075840	21385.040	20918.581	466.459	0	0	
YGL040C	0.9657	6354	50005507860	3558.130	3493.290	64.840	0	0	
YHR196W	0.1748	11889	50003019877	13521.526	12847.423	674.103	0	0	
YGL043W	0.202	7130	50004885791	2947.371	2950.368	-2.997	0	0	
YNL280C	0.813	7346	50003611103	6306.642	6023.679	282.963	0	0	
YNL281W	0.8117	3572	50018133122	922.253	920.075	2.178	0	0	
YNL282W	0.05619	4335	50001539598	1342.487	1325.767	16.720	0	0	
YML023C	0.04115	13043	50000126048	12651.590	12245.100	406.490	0	0	
YML024W	13.76	1551	50050243485	769.092	769.672	-0.580	0	0	
YGL044C	0.2712	6663	50006925627	2770.698	2739.741	30.958	0	0	
YPL100W	0.168	10947	50004874225	9024.221	8644.763	379.459	0	0	
YDR207C	0.04491	16149	50000521665	53407.636	48683.476	4724.160	0	0	
YML025C	0.2018	6397	50002788108	2547.033	2541.525	5.508	0	0	
YML026C	15.45	1677	50076689862	846.926	847.574	-0.648	0	0	
YHR197W	0.523	6421	50002876714	35647.308	31469.342	4177.966	0	0	
YBR074W	0.01723	21006	50003366627	108705.023	97948.561	10756.462	0	0	
YKL121W	0.06043	15881	50004871179	58250.494	51469.848	6780.647	0	0	
YHR198C	0.03779	7331	50002273019	3221.190	3210.627	10.563	0	0	
YPL101W	0.177	9515	50002522455	7124.165	6897.864	226.301	0	0	
YKL122C	1.681	3561	50024482412	1042.576	1037.384	5.192	0	0	
YBR076W	0.009762	7941	50007095098	3629.413	3593.762	35.651	0	0	
YGL045W	0.02993	11546	50005893214	11480.225	11362.350	117.876	0	0	
YML027W	0.1701	8141	50006297210	4781.314	4726.663	54.651	0	0	
YBR077C	0.1352	3740	50005647310	1001.466	1003.134	-1.668	0	0	
YML028W	20.11	1546	50047960390	1294.482	1291.100	3.382	0	0	
YNL283C	0.1499	10593	50000358671	8877.326	8631.530	245.796	0	0	
YGL047W	0.1574	4576	50030541134	1409.096	1407.133	1.963	0	0	
YHR199C	0.1708	7070	50000435979	2994.373	2980.885	13.488	0	0	
YNL284C	0.4097	6816	50005271059	3207.424	3162.082	45.342	0	0	
YHR200W	1.687	4687	50003804993	2278.280	2216.332	61.949	0	0	
YGL048C	1.452	5227	50023504778	5098.933	4921.543	177.390	0	0	
YBR078W	2.237	4599	50016857552	6862.620	6754.202	108.418	0	0	
YNL286W	0.07097	6400	50015375873	2564.992	2531.640	33.352	0	0	
YPL103C	0.07733	10293	50003129662	7705.020	7575.042	129.978	0	0	
YHR201C	0.5104	8191	50002360373	5057.580	4869.153	188.426	0	0	
YKL124W	0.02925	13471	50004388627	13905.753	13690.167	215.586	0	0	
YBR079C	1.011	2199	50203330199	92280.053	84201.547	8078.506	0	0	
YDR208W	0.05858	16101	50002703088	40173.709	37243.454	2930.255	0	0	
YDR210W	3.749	1562	50019258247	366.328	366.861	-0.533	0	0	
YNL287W	0.4836	5488	50008244423	81768.911	71974.168	9794.743	0	0	
YML029W	0.09699	13449	50003156719	55269.910	47636.324	7633.587	0	0	
YML030W	0.4585	3342	50016502376	975.403	979.164	-3.762	0	0	
YKL125W	0.2312	11277	50004732618	17950.579	16661.772	1288.807	0	0	
YPL104W	0.04406	14398	50003196934	21260.276	20796.942	463.335	0	0	
YNL288W	0.2675	8240	50001302723	4422.564	4340.644	81.919	0	0	
YGL049C	0.08244	12125	50007426828	78058.497	68559.687	9498.810	0	0	
YHR202W	0.06676	13468	50002471737	15746.889	15515.379	231.510	0	0	
YHR203C	26.61	1296	50078315869	2053.982	2047.091	6.891	0	0	
YNL289W	0.1921	6233	50006492136	2462.956	2465.491	-2.536	0	0	
YBR080C	0.3442	7996	50003455243	33656.131	30028.096	3628.035	0	0	
YDR211W	0.3736	9042	50000985147	27137.670	24610.877	2526.794	0	0	
YGL050W	0.1435	6130	50007519029	2355.824	2330.130	25.694	0	0	
YGL051W	0.02998	5248	50003716644	1826.021	1795.287	30.733	0	0	
YNL290W	0.1377	7631	50002714452	3593.078	3574.298	18.780	0	0	
YGL053W	0.02487	5562	50018381673	1841.022	1828.269	12.753	0	0	
YGL054C	0.5881	3423	50016826579	792.677	796.184	-3.506	0	0	
YML031W	0.2816	10336	50005312424	20885.122	18754.681	2130.440	0	0	
YGL055W	2.329	3832	50004374991	8796.235	8625.195	171.040	0	0	
YDR212W	0.7577	6979	50017495674	11672.137	11035.378	636.759	0	0	
YKL126W	0.3244	9399	50002383601	23179.035	21170.606	2008.429	0	0	
YPL105C	0.1335	10217	50001700077	55537.320	48901.985	6635.335	0	0	
YNL291C	0.05111	12920	50000224780	11844.327	11628.874	215.453	0	0	
YKL127W	0.977	5820	50000444001	12640.278	11682.900	957.378	0	0	
YPL106C	2.833	2299	50013408897	22731.875	21860.239	871.636	0	0	
YML032C	0.1014	10220	50002703222	7871.742	7589.981	281.761	0	0	
YPL107W	0.04991	5111	50029193606	1985.699	1985.168	0.531	0	0	
YPL108W	0.0731	3633	50029506565	1072.534	1062.298	10.236	0	0	
YKL128C	0.6084	6254	50002549807	2711.683	2672.623	39.060	0	0	
YGL056C	0.1582	11127	50003962727	10524.747	10119.593	405.154	0	0	
YNL292W	0.2494	8488	50004042202	5264.799	5149.942	114.858	0	0	
YGL057C	0.05838	6612	50000519125	2622.324	2599.786	22.538	0	0	
YGL058W	0.613	3985	50007770869	1100.980	1102.926	-1.946	0	0	
YHR204W	0.0196	18203	50002485791	43814.462	41887.114	1927.348	0	0	
YGL059W	0.01185	11126	50010092041	8691.462	8668.044	23.418	0	0	
YPL109C	0.0169	15047	50000081057	21122.691	20433.054	689.637	0	0	
YNL293W	0.02608	14479	50006804584	19092.073	18437.453	654.620	0	0	
YBR081C	0.02726	12233	50000205973	684533.275	517342.960	167190.316	0	0	
YBR082C	5.217	2629	50005636422	871.925	867.953	3.971	0	0	
YDR213W	0.01344	19566	50000669854	78446.617	75017.270	3429.346	0	0	
YML034W	0.01001	18651	50003731446	54087.653	52094.133	1993.520	0	0	
YHR205W	0.1377	11776	50009539308	49009.291	43542.124	5467.167	0	0	
YNL294C	0.03536	12413	50007067881	10922.669	10699.545	223.124	0	0	
YDR214W	0.7671	6838	50007941127	3797.129	3708.604	88.525	0	0	
YGL060W	0.09452	13557	50009471913	19225.527	18364.673	860.854	0	0	
YGL061C	0.06193	5693	50001933557	1962.792	1977.926	-15.134	0	0	
YBR083W	0.3673	8979	50000736961	8560.498	8042.134	518.364	0	0	
YBR084CA	6.089	2418	50036173276	1233.316	1237.743	-4.427	0	0	
YML035C	0.406	7043	50008115621	45950.993	40493.069	5457.924	0	0	
YNL295W	0.01155	11675	50011631567	10662.507	10466.378	196.129	0	0	
YML036W	0.2467	4341	50010853507	1275.594	1257.295	18.299	0	0	
YKL129C	0.01817	15016	50002753107	472098.529	363753.971	108344.558	0	0	
YML037C	0.01851	7421	50002153631	3618.449	3625.955	-7.506	0	0	
YKL130C	0.1176	5778	50001952050	1941.762	1941.209	0.553	0	0	
YBR084W	0.8396	3066	50015539852	95576.270	81358.646	14217.624	0	0	
YGL062W	0.2798	3783	50038885758	259139.433	220118.740	39020.693	0	0	
YHR206W	0.1605	12076	50004172162	17642.452	16509.703	1132.749	0	0	
YPL110C	0.05782	10041	50000644882	379880.628	285477.253	94403.375	0	0	
YBR085W	0.1585	6910	50011024416	2850.512	2840.230	10.283	0	0	
YGL063W	0.007335	8104	50001324239	4491.158	4370.929	120.229	0	0	
YPL111W	1.388	5524	50009321235	3320.552	3247.153	73.399	0	0	
YKL132C	0.02562	9981	50001059354	6177.899	6095.620	82.280	0	0	
YML038C	0.09715	10372	50000225602	6482.158	6406.100	76.058	0	0	
YML039W	0.3695	1	nan	5775732.981	5775732.981	0.000	0	0	
YPL112C	0.1786	9120	50005277353	5023.816	4889.697	134.119	0	0	
YHR207C	0.1623	11173	50003355318	10461.251	10000.371	460.880	0	0	
YBR086C	0.8887	3303	50011424167	87649.842	74426.951	13222.891	0	0	
YNL297C	0.03216	4727	50010132965	3074918.803	2086369.997	988548.806	0	0	
YKL133C	0.03801	10382	50000090444	7513.371	7384.768	128.603	0	0	
YML040W	0.5232	7899	50004561127	6595.400	6252.032	343.368	0	0	
YHR208W	2.208	3993	50003457963	4691.905	4576.363	115.541	0	0	
YGL064C	0.02035	12523	50001737547	12566.671	12395.039	171.632	0	0	
YPL113C	0.03346	9170	50001289824	4994.292	4990.751	3.541	0	0	
YML041C	0.05371	6397	50006226735	2488.095	2446.315	41.780	0	0	
YHR209W	0.039	6551	50001193435	2687.074	2667.191	19.883	0	0	
YBR087W	0.3468	7797	50005172411	3898.510	3835.264	63.246	0	0	
YHR210C	0.01701	7942	50010721323	3632.625	3599.957	32.668	0	0	
YBR088C	1.489	5174	50001915133	2086.654	2061.979	24.674	0	0	
YBR090C	0.28	2494	50011950068	679.585	677.809	1.776	0	0	
YBR091C	0.7212	2533	50016652887	589.615	580.905	8.710	0	0	
YGL065C	0.09187	11688	50005257542	9138.583	9083.846	54.737	0	0	
YBR092C	2.175	4687	50005374234	7230.027	7026.632	203.395	0	0	
YKL134C	0.01138	17679	50001998780	38383.506	36788.874	1594.631	0	0	
YML042W	0.02655	14901	50001834324	22234.566	21981.915	252.651	0	0	
YBR093C	1.038	6566	50000765092	7151.652	7056.593	95.059	0	0	
YNL298W	0.053	15428	50002413979	55751.509	50267.497	5484.012	0	0	
YML043C	0.01566	11189	50002550545	9472.162	9457.290	14.871	0	0	
YML045W	0.4835	1	nan	5762586.956	5762586.956	0.000	0	0	
