ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YNR036C	0.5592	3154	50022003744	661.527	662.192	-0.665	0	0	
YNR037C	0.5387	1832	50006879428	382.716	382.562	0.154	0	0	
YDR239C	0.1173	18342	50007720670	4757.898	4750.106	7.792	0	0	
YKL191W	0.7495	12340	50001133539	2802.926	2801.771	1.156	0	0	
YKL192C	2.476	2922	50003782975	533.262	533.864	-0.602	0	0	
YKL193C	0.2259	7995	50010613662	1603.311	1605.320	-2.009	0	0	
YDR240C	0.01882	11155	50005623108	2534.701	2533.623	1.078	0	0	
YHR206W	0.1605	14219	50001133846	3433.831	3434.496	-0.665	0	0	
YNR038W	0.2757	14543	50002515438	3464.734	3475.505	-10.771	0	0	
YKL194C	0.02903	10059	50004692094	2341.732	2346.597	-4.865	0	0	
YGL086W	0.05701	17498	50005974992	4463.483	4459.089	4.394	0	0	
YGL087C	0.7257	2963	50006669233	588.282	589.229	-0.947	0	0	
YGL089C	0.1028	2687	50001742166	510.729	512.099	-1.370	0	0	
YDR242W	0.01399	12785	50014306061	2912.733	2913.613	-0.880	0	0	
YPL167C	0.03276	34110	50000499054	13826.049	13726.669	99.381	0	0	
YKL195W	0.2896	8901	50001946874	1978.668	1980.201	-1.533	0	0	
YHR207C	0.1623	12041	50005270479	2755.709	2762.678	-6.969	0	0	
YKL196C	1.218	4385	50000161491	884.958	885.542	-0.583	0	0	
YGL090W	0.01355	9312	50002625877	2090.941	2087.396	3.544	0	0	
YGL091C	0.3593	7557	50002006758	1547.576	1545.549	2.026	0	0	
YPL168W	0.07945	9784	50003429076	2145.778	2142.475	3.303	0	0	
YNR039C	0.1113	13938	50001064107	3307.525	3303.192	4.333	0	0	
YHR208W	2.208	8300	50003697608	1902.470	1911.433	-8.963	0	0	
YNR040W	0.2335	5726	50006467095	1165.732	1165.500	0.232	0	0	
YDR243C	0.05821	12760	50002464676	3172.129	3179.761	-7.632	0	0	
YML049C	0.01999	31547	50001771124	11410.935	11425.545	-14.609	0	0	
YHR209W	0.039	6672	50003846322	1352.435	1352.525	-0.090	0	0	
YML050W	0.02427	7192	50007061407	1454.688	1456.975	-2.287	0	0	
YNR041C	0.2518	8092	50003765931	1794.074	1794.483	-0.409	0	0	
YHR210C	0.01701	7981	50001104616	1621.882	1620.847	1.034	0	0	
YPL169C	0.5537	13394	50000974502	3271.164	3266.760	4.404	0	0	
YPL170W	0.4594	3532	50001882056	657.788	657.743	0.045	0	0	
YML051W	0.06375	10096	50010907067	2171.471	2169.734	1.736	0	0	
YNR043W	1.373	8697	50001313459	1930.306	1932.852	-2.547	0	0	
YDR244W	0.03181	13792	50005679535	3369.625	3366.196	3.429	0	0	
YML052W	2.448	6747	50022369145	1405.205	1404.787	0.418	0	0	
YPL171C	0.0571	8904	50003962091	1953.022	1964.403	-11.381	0	0	
YML053C	0.3598	5334	50022416130	945.026	945.076	-0.050	0	0	
YDR245W	0.752	8613	50004377586	1925.750	1922.230	3.519	0	0	
YDR246W	0.2807	4919	50005168643	979.969	980.317	-0.348	0	0	
YPL172C	0.04954	10137	50001992152	2341.505	2340.489	1.016	0	0	
YPL173W	0.3331	6502	50007937342	1380.446	1379.627	0.819	0	0	
YDR247W	0.01735	10873	50003885973	2330.445	2332.846	-2.401	0	0	
YDR248C	0.1843	4341	50027628801	851.928	852.442	-0.514	0	0	
YML054C	0.01662	13026	50005510530	3180.695	3201.715	-21.020	0	0	
YKL197C	0.03013	24248	50002555806	7262.800	7255.217	7.583	0	0	
YML055W	0.5053	4116	50008275725	780.471	780.630	-0.159	0	0	
YDR249C	0.03193	8648	50000781423	1808.277	1809.171	-0.894	0	0	
YNR044W	0.7566	15476	50000125503	4182.480	4171.162	11.318	0	0	
YML056C	1.847	11369	50013186960	2698.584	2718.157	-19.573	0	0	
YNR045W	0.04054	10911	50002873801	2523.989	2519.078	4.911	0	0	
YKL198C	0.01793	14521	50001257141	3641.541	3638.992	2.549	0	0	
YNR046W	1.297	3225	50019585267	579.083	579.229	-0.147	0	0	
YHR211W	0.006318	22884	50003200781	7399.019	7526.679	-127.660	0	0	
YHR213W	0.01676	4487	50009827566	872.338	874.588	-2.250	0	0	
YPL174C	0.002772	20073	50001546499	5522.746	5499.384	23.361	0	0	
YML057W	0.1202	13827	50005498027	3299.066	3305.844	-6.777	0	0	
YML058W	2.813	2125	50004205828	439.547	440.153	-0.606	0	0	
YDR251W	0.2355	18904	50005949561	5145.272	5139.381	5.891	0	0	
YPL175W	0.0273	10200	50005532216	2275.884	2274.607	1.277	0	0	
YDR252W	0.01961	3484	50001036982	644.389	644.096	0.293	0	0	
YDR253C	0.02247	4344	50003156780	842.001	843.058	-1.057	0	0	
YGL092W	0.1734	30151	50002805144	10767.766	10745.899	21.867	0	0	
YDR254W	0.009456	10567	50003792418	2321.389	2315.399	5.989	0	0	
YNR047W	0.01919	19932	50001166758	5729.568	5745.318	-15.749	0	0	
YDR255C	0.02507	9936	50001459180	2088.460	2088.431	0.029	0	0	
YNR048W	0.04434	9041	50005484330	1918.656	1919.368	-0.712	0	0	
YNR049C	0.2037	4569	50004242264	937.461	936.044	1.417	0	0	
YPL176C	0.2411	17569	50004988955	4719.330	4703.634	15.697	0	0	
YDR256C	0.00442	11737	50004509776	2682.496	2689.960	-7.464	0	0	
YPL177C	0.207	6757	50015866165	1432.343	1433.185	-0.842	0	0	
YPL178W	0.6144	4764	50003372127	924.102	925.098	-0.996	0	0	
YNR050C	0.8914	10375	50002788681	2220.514	2232.363	-11.849	0	0	
YKL201C	0.00812	26853	50000965294	8893.308	8934.180	-40.872	0	0	
YDR257C	0.05426	11005	50002370367	2541.926	2541.942	-0.016	0	0	
YGL093W	0.0621	20491	50005254654	5997.950	5960.634	37.316	0	0	
YNR051C	0.04298	11230	50001680206	2677.162	2677.585	-0.423	0	0	
YPL179W	0.07568	12528	50000029039	2908.940	2914.834	-5.894	0	0	
YNR052C	0.6239	9658	50001815850	2161.144	2164.325	-3.181	0	0	
YNR053C	0.8525	10411	50002451362	2478.669	2482.100	-3.431	0	0	
YDR258C	0.2312	18187	50000722101	4909.900	4942.771	-32.871	0	0	
YNR054C	0.4687	6970	50010546523	1481.640	1484.740	-3.100	0	0	
YPL180W	0.0495	18545	50000921522	4869.811	4868.174	1.637	0	0	
YDR259C	0.06149	8500	50002283668	1869.755	1865.377	4.378	0	0	
YDR260C	0.08489	3715	50000481754	743.168	742.383	0.785	0	0	
YPL181W	0.06066	10926	50001057066	2635.372	2635.107	0.265	0	0	
YNR055C	0.2598	13016	50016600875	3139.911	3154.883	-14.972	0	0	
YDR261C	0.2672	13146	50002687173	2994.278	2998.546	-4.269	0	0	
YDR262W	0.1269	6466	50006953126	1248.977	1248.062	0.915	0	0	
YNR056C	0.005284	13227	50002195194	2976.717	2979.245	-2.528	0	0	
YGL094C	0.03896	25918	50001973280	8124.583	8103.194	21.389	0	0	
YDR263C	0.019	9556	50000543619	2140.741	2140.488	0.253	0	0	
YNR057C	0.05126	5334	50001465486	1069.304	1068.528	0.775	0	0	
YNR058W	0.02137	10951	50002284063	2446.498	2449.952	-3.455	0	0	
YGL095C	0.07525	13100	50000112344	3108.972	3111.052	-2.080	0	0	
YGL096W	0.02744	5961	50004302061	1271.754	1270.238	1.516	0	0	
YNR059W	0.01168	13086	50003891410	3139.406	3130.530	8.876	0	0	
YGL097W	0.657	11055	50000410051	2452.869	2459.463	-6.594	0	0	
YDR264C	0.3484	17807	50005134186	4553.151	4524.409	28.742	0	0	
YPL183C	0.1103	23753	50000421275	6920.835	6916.240	4.595	0	0	
YML059C	0.05342	37997	50001010230	16882.116	17019.597	-137.481	0	0	
YGL098W	0.02688	5537	50043955717	1109.357	1109.104	0.253	0	0	
YDR265W	0.08741	7518	50001124431	1600.794	1600.928	-0.134	0	0	
YML060W	0.1111	8531	50004761408	1816.244	1815.785	0.460	0	0	
YBR140C	0.02387	72364	50000111045	80848.240	79719.670	1128.570	0	0	
YPL184C	0.1401	14295	50001401802	3345.498	3353.375	-7.877	0	0	
YNR060W	0.0348	16364	50001989687	4159.300	4170.676	-11.376	0	0	
YNR061C	0.356	4905	50015085781	977.682	979.316	-1.634	0	0	
YBR141C	0.164	7623	50002544722	1601.772	1600.016	1.756	0	0	
YPL186C	0.03515	6826	50001989939	1419.747	1419.990	-0.243	0	0	
YGL099W	0.4656	14446	50029356215	3548.222	3564.217	-15.995	0	0	
YPL187W	0.2418	3469	50003746038	717.693	719.520	-1.827	0	0	
YDR266C	0.1353	14364	50001029917	3558.520	3560.372	-1.852	0	0	
YNR062C	0.00366	7371	50006878845	1540.696	1538.629	2.067	0	0	
YGL100W	0.2839	7946	50006580127	1664.243	1663.380	0.862	0	0	
YDR267C	0.2941	7452	50007484935	1558.770	1557.031	1.738	0	0	
YGL101W	0.2645	4874	50002566361	960.015	960.935	-0.920	0	0	
YPL188W	0.1309	9411	50005164552	2042.911	2042.744	0.167	0	0	
YGL103W	21.41	2808	50038081180	640.447	640.879	-0.431	0	0	
YDR268W	0.07938	8736	50003855744	1837.435	1839.397	-1.963	0	0	
YML061C	0.04567	18874	50005363729	5407.804	5400.425	7.378	0	0	
YNR063W	0.00813	14093	50004495608	3331.315	3330.962	0.352	0	0	
YGL104C	0.07941	10993	50000813135	2481.711	2481.496	0.215	0	0	
YML062C	0.05303	8755	50002491035	1920.335	1913.930	6.404	0	0	
YNR064C	0.01967	6660	50011669530	1342.482	1343.438	-0.956	0	0	
YPL189W	0.01635	14221	50001566097	3339.621	3340.503	-0.882	0	0	
YML063W	2.105	5587	50004583483	1152.191	1159.366	-7.176	0	0	
YML064C	0.1489	5529	50012436762	1110.650	1108.415	2.235	0	0	
YGL105W	2.631	8343	50020075887	1809.509	1816.065	-6.556	0	0	
YHR214CB	0.4171	38383	50000328192	19727.621	19178.618	549.002	0	0	
YGL106W	1.544	3511	50007320556	642.387	643.274	-0.887	0	0	
YBR142W	0.4807	17464	50001445701	4602.914	4612.551	-9.637	0	0	
YHR214W	0.02293	4630	50017258035	894.937	898.021	-3.084	0	0	
YBR143C	1.689	9915	50001784893	2168.403	2176.965	-8.562	0	0	
YHR215W	1.351	11148	50002137568	2355.699	2366.254	-10.555	0	0	
YBR145W	0.311	7915	50014683499	1664.877	1673.173	-8.296	0	0	
YGL107C	0.1017	14874	50000077655	3612.012	3614.129	-2.117	0	0	
YGL108C	0.0961	2810	50000512919	602.573	602.398	0.175	0	0	
YBR146W	0.2637	5969	50026433723	1279.154	1280.390	-1.236	0	0	
YPL190C	0.1338	17645	50005114525	4881.035	4914.755	-33.720	0	0	
YBR147W	0.01704	6835	50001728360	1375.069	1374.460	0.609	0	0	
YPL191C	0.007221	8432	50004474786	1732.767	1728.723	4.045	0	0	
YHR216W	0.4827	11596	50001870757	2701.064	2724.146	-23.082	0	0	
YPL192C	0.009971	2948	50003042129	569.727	570.254	-0.528	0	0	
YDR270W	0.05428	22918	50000534087	6774.986	6768.846	6.140	0	0	
YDR272W	0.5803	6111	50001792638	1259.308	1259.692	-0.384	0	0	
YML065W	0.03968	20631	50000154384	5923.452	5921.435	2.017	0	0	
YPL193W	0.04281	8571	50010205837	1857.819	1854.663	3.156	0	0	
YGL110C	0.02316	13976	50008138486	3455.853	3451.153	4.699	0	0	
YDR273W	0.0214	8535	50000130327	1756.316	1757.169	-0.853	0	0	
YBR148W	0.01732	14011	50013690775	3339.805	3345.861	-6.056	0	0	
YML066C	0.02251	8657	50001907218	1781.330	1777.772	3.558	0	0	
YDR275W	0.04376	5537	50013975485	1059.880	1060.208	-0.328	0	0	
YDR276C	5.322	1325	50003513771	227.722	228.042	-0.319	0	0	
YHR218W	0.05026	13829	50004318093	3304.033	3287.469	16.564	0	0	
YGL111W	0.2597	10648	50001335925	2343.383	2343.161	0.221	0	0	
YBR149W	0.7604	7834	50000449969	1634.659	1637.872	-3.214	0	0	
YML067C	1.404	8147	50000845256	1682.006	1682.384	-0.378	0	0	
YDR277C	0.01217	9656	50005436754	2168.138	2163.667	4.471	0	0	
YPL194W	0.02112	13925	50000074055	3368.365	3360.977	7.388	0	0	
YNR065C	0.1092	26051	50004050675	8067.224	8087.696	-20.472	0	0	
YDR279W	0.03263	8068	50008302770	1673.152	1674.036	-0.885	0	0	
YML068W	0.0305	10565	50022056207	2360.714	2356.657	4.056	0	0	
YGL112C	0.2903	12150	50002147104	2685.167	2683.314	1.853	0	0	
YDR280W	0.3005	6938	50002825789	1421.747	1421.693	0.054	0	0	
YDR281C	0.08314	2414	50013155386	439.969	439.997	-0.028	0	0	
YHR219W	0.1436	14026	50004496834	3463.364	3446.231	17.133	0	0	
YNR066C	0.01107	10360	50003043699	2178.139	2175.821	2.317	0	0	
YDR282C	0.06905	9515	50002354405	2049.784	2041.692	8.092	0	0	
YML069W	0.5951	12655	50001841719	2928.305	2932.855	-4.550	0	0	
YIL001W	0.05988	11908	50002538082	2682.267	2674.584	7.683	0	0	
YGL113W	0.08457	14797	50002494104	3793.668	3789.525	4.142	0	0	
YPL195W	0.1564	21485	50001501416	6106.507	6117.506	-10.999	0	0	
YML070W	0.7212	13389	50001143634	3124.102	3135.652	-11.550	0	0	
YPL196W	0.1091	6222	50022833761	1253.988	1254.411	-0.423	0	0	
YPL198W	5.084	5136	50016063108	1096.422	1102.184	-5.762	0	0	
YBR150C	0.006974	26011	50000503387	7934.899	7906.270	28.629	0	0	
YPL199C	0.6499	5508	50028447261	1085.149	1085.263	-0.114	0	0	
YPL200W	0.0242	3567	50011995829	676.981	675.709	1.272	0	0	
YBR151W	0.3102	7223	50030113676	1485.371	1482.566	2.806	0	0	
YGL114W	0.257	16100	50005851960	4210.924	4202.921	8.003	0	0	
YBR152W	0.008482	6490	50000121852	1352.584	1351.936	0.647	0	0	
YML071C	0.08109	13797	50009250196	3329.512	3324.358	5.154	0	0	
YBR153W	0.2137	5491	50010074082	1105.433	1102.312	3.122	0	0	
YGL115W	0.4092	7606	50011302712	1513.352	1513.121	0.232	0	0	
YPL201C	0.01775	11126	50000624754	2337.836	2333.946	3.889	0	0	
YBR154C	1.145	4495	50000792980	957.524	959.381	-1.857	0	0	
YIL002C	0.03389	21808	50003683222	6262.768	6241.244	21.525	0	0	
YBR155W	0.2971	8557	50006827518	1870.691	1871.632	-0.942	0	0	
YIL003W	0.03762	6462	50003445473	1358.113	1358.173	-0.060	0	0	
YPL202C	0.04931	9489	50003213210	2060.695	2060.424	0.271	0	0	
YIL004C	0.2508	3039	50014396971	611.311	610.604	0.706	0	0	
YPL203W	0.1188	8552	50006228808	1841.225	1845.891	-4.667	0	0	
YGL116W	0.04195	13545	50001648086	3333.077	3337.294	-4.217	0	0	
YGL117W	0.1038	6297	50004001029	1215.296	1214.009	1.287	0	0	
YNR067C	0.3244	25480	50002982599	8036.706	8042.562	-5.856	0	0	
YPL204W	0.5318	11061	50006614324	2554.524	2554.867	-0.343	0	0	
YKL203C	0.01647	55498	50001046921	41909.430	42204.846	-295.417	0	0	
YNR068C	0.004783	6147	50014592049	1250.626	1249.035	1.592	0	0	
YBR156C	0.03224	15103	50001561174	4034.626	4016.884	17.742	0	0	
YIL005W	0.09439	16138	50002689077	4036.474	4038.793	-2.319	0	0	
YPL206C	0.7385	7178	50030110910	1508.433	1507.652	0.781	0	0	
YGL119W	0.1195	11074	50006475673	2589.303	2592.256	-2.953	0	0	
YBR157C	0.03889	5755	50003096288	1161.825	1161.645	0.179	0	0	
YIL006W	0.01279	8336	50006768756	1807.336	1802.954	4.382	0	0	
YNR069C	0.002664	10879	50001873668	2517.135	2510.307	6.828	0	0	
YIL007C	0.0841	5022	50015892871	984.254	985.468	-1.214	0	0	
YIL008W	1.099	2383	50043903667	417.026	417.374	-0.348	0	0	
YIL009CA	0.3874	4329	50029221039	794.891	794.006	0.885	0	0	
YKL204W	0.2704	13525	50000701249	3521.750	3522.187	-0.436	0	0	
YBR158W	0.2968	12436	50007419159	2916.506	2913.638	2.868	0	0	
YBR159W	1.298	7609	50004583605	1644.887	1649.326	-4.439	0	0	
YBR160W	0.5892	6776	50005701463	1385.740	1386.860	-1.120	0	0	
YIL009W	0.0657	15363	50003042939	3938.856	3967.249	-28.393	0	0	
YBR161W	0.07173	8650	50003065937	1822.008	1822.705	-0.697	0	0	
YIL010W	0.2931	4889	50021682527	958.873	959.329	-0.456	0	0	
YGL120C	0.7313	16833	50000513496	4557.805	4562.872	-5.068	0	0	
YGL121C	0.07829	2729	50008073434	539.126	538.838	0.288	0	0	
YPL207W	0.5863	18499	50003904337	4935.314	4927.032	8.282	0	0	
YIL011W	0.8342	5797	50002691979	1220.174	1227.114	-6.941	0	0	
YBR162C	2.136	10245	50003205028	2267.832	2282.524	-14.692	0	0	
YBR162WA	3.733	1447	50107035932	270.137	270.221	-0.084	0	0	
YGL122C	0.7279	11135	50002223703	2752.290	2754.373	-2.083	0	0	
YDR283C	0.02702	37568	50001021175	16763.375	16717.241	46.134	0	0	
YPL208W	0.09333	13368	50002584028	3150.517	3149.311	1.206	0	0	
YGL123W	18.69	4099	50002043991	1144.668	1147.010	-2.342	0	0	
YDR284C	0.3935	6624	50009372559	1338.655	1339.047	-0.392	0	0	
YPL209C	0.0214	8156	50000212126	1775.670	1771.346	4.324	0	0	
YBR163W	0.02806	13981	50008058327	3170.451	3169.946	0.505	0	0	
YBR164C	0.6295	4229	50015922633	802.518	803.217	-0.699	0	0	
YBR165W	0.0959	6596	50021667705	1277.397	1277.370	0.027	0	0	
YKL205W	0.1116	25781	50000752795	7915.179	7924.869	-9.691	0	0	
YGL124C	0.02142	14900	50000191928	3610.235	3603.285	6.949	0	0	
YKL206C	0.1828	6205	50002405734	1225.254	1225.095	0.159	0	0	
YKL207W	0.477	5506	50029533727	1148.900	1150.741	-1.841	0	0	
YBR166C	0.3122	10369	50002416583	2274.197	2277.655	-3.458	0	0	
YPL210C	0.2901	14596	50008275148	3553.478	3557.092	-3.613	0	0	
YBR167C	0.07121	3092	50017455863	601.594	601.920	-0.327	0	0	
YPL211W	0.8842	4116	50034446594	792.703	793.872	-1.169	0	0	
YKL208W	0.1091	6211	50010450055	1245.835	1243.280	2.555	0	0	
YBR168W	0.004755	9348	50001754499	2044.587	2043.304	1.283	0	0	
YDR285W	0.02666	19656	50002580706	5566.101	5568.430	-2.329	0	0	
YGL125W	0.05154	13778	50000190737	3252.431	3269.360	-16.928	0	0	
YDR286C	0.1257	2575	50038217017	484.741	484.464	0.276	0	0	
YNR070W	0.007998	30025	50000335604	10886.802	10964.822	-78.020	0	0	
YDR287W	0.1246	6745	50001846199	1351.571	1351.580	-0.009	0	0	
YPL212C	0.4792	12287	50007668977	2872.293	2876.405	-4.112	0	0	
YNR071C	0.03058	8207	50001303130	1621.005	1625.185	-4.181	0	0	
YGL126W	0.7375	8462	50000507576	1846.589	1840.873	5.716	0	0	
YGL127C	0.3228	2793	50031067326	543.298	543.205	0.093	0	0	
YPL213W	0.04537	5373	50007546963	1076.058	1074.834	1.224	0	0	
YDR288W	0.04359	7077	50003687956	1412.272	1410.646	1.626	0	0	
YGL128C	0.06326	6755	50005140340	1309.710	1308.897	0.813	0	0	
YDR289C	0.05496	9566	50004848031	2017.134	2015.168	1.966	0	0	
YBR169C	0.06649	15448	50005859160	3956.083	3975.437	-19.354	0	0	
YNR072W	0.007097	12618	50003776095	2986.246	3005.175	-18.930	0	0	
YPL214C	0.07854	12221	50000195811	2828.230	2835.381	-7.151	0	0	
YGL129C	0.08153	11009	50006023952	2503.714	2504.723	-1.009	0	0	
YPL215W	0.1307	7474	50000565863	1589.448	1589.560	-0.112	0	0	
YML072C	0.4573	33897	50000181904	14222.096	14163.199	58.897	0	0	
YNR073C	0.02679	11041	50002792047	2579.241	2593.222	-13.981	0	0	
YML073C	3.956	3923	50009035913	767.258	770.149	-2.892	0	0	
YGL130W	0.331	10132	50004490752	2325.257	2327.326	-2.069	0	0	
YBR170C	0.1693	12977	50004007388	3132.122	3117.447	14.676	0	0	
YBR171W	0.9323	4412	50032342230	915.540	915.273	0.267	0	0	
YNR074C	0.1244	9028	50001513445	1829.386	1831.551	-2.165	0	0	
YML074C	2.074	8874	50000826243	2012.976	2017.014	-4.039	0	0	
YNR075W	0.005	8253	50012750666	1814.290	1813.048	1.242	0	0	
YIL013C	0.04524	32502	50001931083	12062.296	12193.177	-130.882	0	0	
YNR076W	0.4737	2625	50066992014	509.440	510.982	-1.542	0	0	
YOL001W	0.02515	6909	50000510797	1364.195	1361.225	2.970	0	0	
YOL002C	0.775	7512	50005458092	1486.259	1487.389	-1.129	0	0	
YBR172C	0.0463	16055	50002569313	4337.232	4345.572	-8.340	0	0	
YOL003C	0.04631	8367	50003113297	1836.677	1836.128	0.550	0	0	
YBR173C	0.5518	3055	50023574985	638.707	639.231	-0.525	0	0	
YIL014W	0.09305	14392	50005583443	3497.913	3500.437	-2.524	0	0	
YBR175W	0.1251	7325	50001022364	1477.935	1476.407	1.528	0	0	
YDR291W	0.05219	24641	50001862839	7643.392	7666.230	-22.838	0	0	
YBR176W	0.08038	6823	50003043249	1457.678	1459.371	-1.693	0	0	
YKL209C	0.1457	29135	50000035756	10292.935	10264.005	28.930	0	0	
YPL216W	0.009005	25174	50004708794	8018.078	7956.518	61.560	0	0	
YBR177C	0.5201	10089	50001088815	2269.761	2274.158	-4.397	0	0	
YIL015W	0.4368	13650	50002041094	3170.472	3169.669	0.803	0	0	
YIL016W	0.2693	3611	50007688182	690.085	691.093	-1.007	0	0	
YIL018W	35.26	3327	50020114372	1143.611	1144.715	-1.104	0	0	
YDR292C	0.341	14307	50000068979	3407.729	3406.377	1.352	0	0	
YIL019W	0.1686	7539	50002972945	1646.273	1646.135	0.139	0	0	
YIL020C	0.2842	6060	50005952725	1189.102	1190.219	-1.117	0	0	
YIL021W	0.8845	7133	50002578340	1492.796	1493.702	-0.906	0	0	
YIL022W	0.2862	9257	50010195395	2139.739	2142.465	-2.726	0	0	
YML075C	0.4052	23743	50001668322	7260.387	7285.758	-25.371	0	0	
YIL023C	0.2398	8210	50000561160	1648.225	1647.141	1.084	0	0	
YBR179C	0.03694	19601	50006841538	5365.728	5362.379	3.349	0	0	
YGL131C	0.01219	31712	50000519547	12208.053	12137.066	70.986	0	0	
YIL024C	0.112	4392	50033505428	833.417	833.591	-0.174	0	0	
YBR180W	0.02865	13103	50000815257	3061.517	3060.741	0.775	0	0	
YBR181C	15.97	4210	50005034518	1057.297	1060.185	-2.888	0	0	
YBR182C	0.01615	10226	50001488423	2285.919	2278.460	7.459	0	0	
YKL210W	1.297	22481	50001626836	6997.126	6966.381	30.745	0	0	
YBR183W	0.1018	7287	50001524226	1481.764	1482.752	-0.988	0	0	
YML076C	0.03957	21872	50000225118	6236.497	6224.749	11.749	0	0	
YML077W	0.4288	3698	50003051810	690.535	690.695	-0.160	0	0	
YML078W	1.816	3977	50039623267	795.160	797.163	-2.003	0	0	
YPL217C	0.3589	25416	50001219075	8891.460	8913.727	-22.267	0	0	
YML079W	0.229	4564	50012283696	889.832	889.883	-0.051	0	0	
YPL218W	2.095	4207	50006843173	834.719	837.176	-2.457	0	0	
YBR184W	0.008877	11906	50000209205	2749.748	2740.832	8.916	0	0	
YKL211C	0.986	10837	50001448580	2469.616	2471.698	-2.082	0	0	
YBR185C	0.1793	6421	50003038420	1280.804	1280.789	0.015	0	0	
YML080W	0.4613	9367	50003739811	2093.084	2097.052	-3.967	0	0	
YDR293C	0.1455	28328	50004578677	9755.290	9829.424	-74.135	0	0	
YPL219W	0.0388	11590	50001297211	2534.722	2531.436	3.286	0	0	
YPL220W	23.02	3901	50010862186	963.406	964.949	-1.543	0	0	
YIL026C	0.06485	26495	50000224445	8540.859	8513.793	27.066	0	0	
YIL027C	0.4203	3387	50004547540	606.729	606.472	0.256	0	0	
YIL029C	0.01682	3245	50007458128	611.230	611.362	-0.132	0	0	
YBR186W	0.004175	13157	50001237802	3025.975	3006.419	19.556	0	0	
YKL212W	0.3507	14418	50002173725	3425.807	3434.825	-9.018	0	0	
YBR187W	0.4742	6048	50004965686	1285.045	1287.477	-2.431	0	0	
YBR188C	0.1466	3116	50002571494	602.733	602.329	0.404	0	0	
YGL133W	0.02336	28596	50006507802	10073.107	10035.700	37.407	0	0	
YBR189W	6.858	4123	50001983451	856.777	860.255	-3.478	0	0	
YBR191W	56.13	2053	50018937651	691.866	692.069	-0.203	0	0	
YDR294C	0.5208	13360	50001457389	3172.796	3177.990	-5.194	0	0	
YOL004W	0.1839	34395	50001303330	14365.544	14286.654	78.889	0	0	
YOL005C	0.6678	2689	50013803131	511.230	511.093	0.137	0	0	
YBR192W	0.08725	8123	50022794739	1826.274	1824.373	1.901	0	0	
YGL134W	0.01055	10118	50006289138	2163.179	2163.117	0.063	0	0	
YBR193C	0.04505	4802	50001315977	999.971	999.393	0.578	0	0	
YBR194W	0.09443	2649	50029747246	525.576	524.824	0.753	0	0	
YGL135W	20.37	4216	50005877179	963.377	965.160	-1.783	0	0	
YGL136C	0.1036	7311	50013868571	1507.359	1507.168	0.191	0	0	
YPL221W	0.2164	18010	50007971094	4783.182	4788.044	-4.862	0	0	
YBR195C	0.05189	9662	50001501760	2090.325	2090.840	-0.515	0	0	
YKL213C	0.3666	16762	50001852301	4141.131	4131.068	10.063	0	0	
YKL214C	0.4084	4381	50001199866	900.385	901.395	-1.010	0	0	
YDR295C	0.01252	15464	50001253524	3844.046	3832.295	11.751	0	0	
YDR296W	0.4101	4930	50018562945	1015.905	1015.133	0.773	0	0	
YOL006C	0.07151	16823	50000536957	4598.385	4602.032	-3.647	0	0	
YDR297W	1.301	7967	50007218975	1664.490	1669.672	-5.182	0	0	
YDR298C	0.6358	5047	50010689894	941.043	943.377	-2.334	0	0	
YBR196C	6.632	10357	50021821633	2894.496	2905.384	-10.887	0	0	
YOL007C	0.2513	7908	50000159640	1622.353	1623.640	-1.287	0	0	
YBR197C	0.02531	4646	50009843038	972.229	970.519	1.710	0	0	
YOL008W	0.06687	4669	50013960515	921.235	920.890	0.345	0	0	
YPL222W	0.01882	15792	50007436480	3942.183	3941.681	0.503	0	0	
YPL223C	0.04414	3731	50004545339	731.407	732.504	-1.098	0	0	
YOL009C	0.1026	6234	50006403144	1244.881	1243.998	0.883	0	0	
YDR299W	0.1785	12491	50002347047	2806.950	2812.210	-5.260	0	0	
YOL010W	0.2036	8016	50001535394	1759.398	1764.909	-5.511	0	0	
YPL224C	0.1047	10133	50010136855	2249.575	2246.373	3.203	0	0	
YPL225W	1.94	3233	50010524603	629.268	629.822	-0.555	0	0	
YDR300C	0.3793	9707	50001101557	2120.709	2127.713	-7.004	0	0	
YML081W	0.0431	29172	50002076653	9844.596	9835.774	8.821	0	0	
YGL137W	0.7825	20123	50000000305	5636.990	5633.314	3.675	0	0	
YGL138C	0.01463	7868	50001014705	1649.472	1647.730	1.742	0	0	
YBR198C	0.3344	18039	50011786475	4836.417	4836.644	-0.227	0	0	
YOL011W	0.009157	15691	50000011503	3897.247	3917.238	-19.991	0	0	
YOL012C	0.4643	2986	50012255992	573.821	574.410	-0.589	0	0	
YML082W	0.06617	14726	50000459757	3638.736	3630.047	8.689	0	0	
YBR199W	0.7005	10856	50002529974	2361.268	2355.663	5.605	0	0	
YML083C	0.01861	9603	50018195185	2071.637	2067.260	4.377	0	0	
YOL013C	0.03549	12760	50003977119	2928.861	2922.351	6.510	0	0	
YOL014W	0.4751	2765	50078443292	529.462	529.192	0.271	0	0	
YBR200W	0.1119	12651	50002361358	2917.810	2919.641	-1.831	0	0	
YML085C	1.331	10033	50007702649	2231.867	2241.205	-9.337	0	0	
YBR201W	0.1101	4999	50009900688	939.975	939.260	0.715	0	0	
