ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YGL145W	0.03357	5120	50004573872	390125.617	299308.658	90816.959	0	0	
YDR261C	0.2672	2793	50027682520	95620.194	76464.285	19155.909	0	0	
YNR030W	0.4922	1809	50016352896	80691.649	68156.118	12535.531	0	0	
YNR031C	0.0258	1	nan	2081764770.233	2081764770.233	0.000	0	0	
YBR250W	0.02031	10435	50004787379	68138.713	60035.820	8102.893	0	0	
YPL133C	0.02157	9557	50000347159	32980.095	30674.385	2305.710	0	0	
YGL146C	0.00634	7231	50002344948	8303.000	7944.430	358.569	0	0	
YML096W	0.02847	9530	50000474399	70879.370	58537.929	12341.441	0	0	
YGL147C	6.907	1308	50028217888	2076.426	2063.452	12.974	0	0	
YKL189W	0.07164	7985	50003140977	19565.367	18074.003	1491.364	0	0	
YDR262W	0.1269	6108	50000906845	5463.360	5224.140	239.221	0	0	
YGL148W	3.437	966	50064389962	13776.714	12887.305	889.409	0	0	
YGL150C	0.02063	1	nan	835216024.922	835216024.922	0.000	0	0	
YGL151W	0.07075	1	nan	26285249.960	26285249.960	0.000	0	0	
YKL190W	0.7182	3573	50013605393	1832.910	1792.574	40.336	0	0	
YBR251W	0.1394	6170	50000274356	7619.667	7250.031	369.637	0	0	
YPL134C	0.1964	5664	50007852115	7782.663	7319.969	462.694	0	0	
YBR252W	1.853	2462	50053890150	1259.749	1229.962	29.787	0	0	
YKL191W	0.7495	1397	50080007511	73218.613	58763.065	14455.547	0	0	
YBR253W	0.08937	2630	50006496910	931.336	930.110	1.226	0	0	
YPL135W	0.4602	3479	50025455588	1596.848	1586.734	10.114	0	0	
YPL137C	0.02212	1	nan	98524093.811	98524093.811	0.000	0	0	
YML097C	0.1573	5092	50010842468	34462.958	29366.482	5096.476	0	0	
YNR032W	0.05301	8162	50006575765	14769.721	14129.170	640.550	0	0	
YNR033W	0.1341	1	nan	874345.733	874345.733	0.000	0	0	
YKL192C	2.476	2284	50020509240	966.200	952.461	13.739	0	0	
YBR254C	0.3669	4028	50009318825	1880.657	1818.226	62.432	0	0	
YGL153W	0.147	6023	50003312883	10972.534	10320.753	651.781	0	0	
YML098W	0.1975	3640	50053477473	1720.454	1690.297	30.157	0	0	
YIL037C	0.009407	11233	50001226231	261567.772	203184.761	58383.011	0	0	
YIL038C	0.2456	1	nan	1456937.902	1456937.902	0.000	0	0	
YIL039W	1.067	1381	50072303568	39615.090	34236.007	5379.083	0	0	
YKL193C	0.2259	6059	50015132290	10545.228	9793.445	751.784	0	0	
YGL154C	0.06314	6251	50001026096	5366.371	5349.600	16.771	0	0	
YPL138C	0.09304	7130	50001705809	12871.377	11865.553	1005.823	0	0	
YNR034W	0.1231	6452	50019301153	8879.821	8416.029	463.792	0	0	
YIL040W	0.4157	3185	50022274190	1167.633	1171.209	-3.576	0	0	
YDR263C	0.019	9284	50000255402	26762.568	25355.283	1407.285	0	0	
YDR264C	0.3484	1	nan	706807.308	706807.308	0.000	0	0	
YIL041W	2.493	1587	50014352626	9206.192	8568.470	637.721	0	0	
YNR035C	0.9195	2908	50012284925	10806.311	9998.486	807.825	0	0	
YNR036C	0.5592	2973	50019207820	1400.061	1371.169	28.892	0	0	
YNR037C	0.5387	1813	50022574292	588.097	585.892	2.205	0	0	
YML099C	0.01336	3636	50002533877	2328085.309	1564146.056	763939.254	0	0	
YML100W	0.1091	1	nan	16738294.003	16738294.003	0.000	0	0	
YML100WA	0.1066	1216	50023894039	306.531	302.120	4.411	0	0	
YPL139C	0.2347	4152	50000023451	35048.710	29065.194	5983.516	0	0	
YML101C	0.3653	2496	50051814571	884.083	872.470	11.613	0	0	
YDR265W	0.08741	6806	50028457029	10666.008	10065.497	600.512	0	0	
YBR255W	0.02599	5964	50012165995	377473.312	270232.812	107240.500	0	0	
YGL155W	0.08125	7888	50009678257	16192.729	14489.221	1703.508	0	0	
YGL156W	0.01771	1	nan	15142254.862	15142254.862	0.000	0	0	
YNR038W	0.2757	1706	50136828346	177887.038	144378.555	33508.483	0	0	
YBR256C	0.4844	4315	50007156011	3653.465	3480.225	173.240	0	0	
YIL042C	0.0533	8078	50000044395	19155.642	17494.225	1661.417	0	0	
YDR266C	0.1353	2442	50013480570	213207.816	164601.159	48606.657	0	0	
YKL194C	0.02903	9210	50006212829	37101.025	34519.007	2582.018	0	0	
YGL157W	0.5334	3624	50011165261	11145.148	10146.777	998.371	0	0	
YIL043C	1.873	2385	50011498567	5839.834	5418.509	421.325	0	0	
YML102W	0.1671	4830	50014134625	40064.193	31457.797	8606.396	0	0	
YML103C	0.06158	1	nan	4166317535.587	4166317535.587	0.000	0	0	
YML104C	0.01209	1	nan	27230868.924	27230868.924	0.000	0	0	
YBR257W	0.101	6299	50005804723	5910.805	5632.896	277.909	0	0	
YKL195W	0.2896	3989	50022046127	20438.186	18186.539	2251.647	0	0	
YBR258C	0.104	3181	50000256415	1244.579	1222.444	22.135	0	0	
YML105C	0.6932	3519	50017642082	5430.767	5083.969	346.798	0	0	
YDR267C	0.2941	5286	50005971627	9705.912	8810.272	895.640	0	0	
YNR039C	0.1113	4109	50029994982	151541.331	113809.053	37732.278	0	0	
YKL196C	1.218	3018	50007149317	2447.555	2347.945	99.610	0	0	
YKL197C	0.03013	1	nan	10631239.888	10631239.888	0.000	0	0	
YIL044C	0.1344	6333	50006788329	7068.784	6787.782	281.003	0	0	
YML106W	0.8128	3742	50025854516	3086.841	3005.600	81.241	0	0	
YPL140C	0.02889	9017	50005467053	57473.894	49225.806	8248.088	0	0	
YNR040W	0.2335	5165	50000395211	4584.457	4365.763	218.695	0	0	
YDR268W	0.07938	7527	50010168765	16076.711	15165.431	911.280	0	0	
YDR270W	0.05428	1	nan	6391939.958	6391939.958	0.000	0	0	
YML107C	0.04877	7453	50008638551	10635.141	10086.573	548.568	0	0	
YGL158W	0.03195	9576	50000479594	60245.599	52554.796	7690.803	0	0	
YML108W	0.2095	2509	50013241613	733.408	731.489	1.919	0	0	
YNR041C	0.2518	4567	50003998615	14674.532	12963.544	1710.988	0	0	
YDR272W	0.5803	4052	50017146666	5525.644	5146.660	378.984	0	0	
YNR043W	1.373	1919	50052169930	18189.709	16266.917	1922.792	0	0	
YNR044W	0.7566	1	nan	411494.773	411494.773	0.000	0	0	
YML109W	0.02277	1863	50021315925	4127749.631	2747271.407	1380478.224	0	0	
YPL141C	0.0119	4646	50006838998	2021003.657	1337512.534	683491.123	0	0	
YPL143W	13.36	771	50134866477	726.879	725.197	1.682	0	0	
YGL159W	0.1166	7308	50003999245	14254.922	13196.201	1058.721	0	0	
YML110C	0.9354	3099	50014470597	7494.235	6899.817	594.418	0	0	
YML111W	0.03324	1	nan	3387862.086	3387862.086	0.000	0	0	
YIL045W	0.02394	10385	50001766395	81060.218	71687.889	9372.329	0	0	
YKL198C	0.01793	8143	50001014442	237486.150	183006.248	54479.903	0	0	
YKL201C	0.00812	1	nan	42169264.384	42169264.384	0.000	0	0	
YKL203C	0.01647	1	nan	11839105489769.635	11839105489769.635	0.000	0	0	
YPL144W	0.3927	3228	50028907617	1347.935	1311.880	36.055	0	0	
YDR273W	0.0214	8191	50010922252	13930.082	13799.437	130.645	0	0	
YKL204W	0.2704	1562	50068984883	209331.337	158550.767	50780.570	0	0	
YKL205W	0.1116	1	nan	18794970.312	18794970.312	0.000	0	0	
YPL145C	0.5777	2547	50008645716	26485.602	23688.625	2796.978	0	0	
YBR259W	0.007645	11251	50001391194	364853.076	280549.957	84303.118	0	0	
YDR275W	0.04376	5422	50006716778	3678.645	3624.169	54.476	0	0	
YDR276C	5.322	1106	50043452279	288.835	289.290	-0.455	0	0	
YML112W	0.077	6721	50001508536	7177.113	6912.514	264.599	0	0	
YNR045W	0.04054	8261	50003475828	52079.973	43402.765	8677.208	0	0	
YNR046W	1.297	2861	50036201935	1116.958	1102.627	14.331	0	0	
YKL206C	0.1828	5777	50016796222	5297.240	5023.237	274.002	0	0	
YML113W	0.5754	3806	50009991245	4371.239	3978.909	392.330	0	0	
YIL046W	0.09453	4087	50015107788	216763.660	158863.523	57900.137	0	0	
YIL047C	0.1133	1	nan	2629001.925	2629001.925	0.000	0	0	
YIL048W	0.1328	1	nan	27199261.040	27199261.040	0.000	0	0	
YGL160W	0.06927	5362	50021379470	109617.851	85734.810	23883.041	0	0	
YPL146C	0.2295	4031	50036997672	33776.896	29337.081	4439.815	0	0	
YKL207W	0.477	4257	50014491030	4352.443	4157.584	194.858	0	0	
YBR260C	0.09576	3162	50000486242	270091.049	208578.577	61512.472	0	0	
YGL161C	0.8189	3236	50001074535	7953.453	7137.881	815.572	0	0	
YIL049W	0.09497	6132	50007065591	4570.046	4352.176	217.870	0	0	
YBR261C	0.7481	3721	50006563281	3513.432	3319.266	194.165	0	0	
YBR262C	0.6508	2176	50037183235	745.180	736.413	8.767	0	0	
YNR047W	0.01919	2696	50009683006	2620777.093	1751056.318	869720.775	0	0	
YKL208W	0.1091	5943	50009714445	5482.920	5219.733	263.187	0	0	
YKL209C	0.1457	1	nan	108853087.310	108853087.310	0.000	0	0	
YKL210W	1.297	1	nan	7844004.993	7844004.993	0.000	0	0	
YML114C	0.1384	4562	50017667451	63982.459	51262.267	12720.192	0	0	
YDR277C	0.01217	9186	50000511261	29123.907	27828.305	1295.602	0	0	
YBR263W	1.371	1002	50020222932	42336.732	37627.426	4709.306	0	0	
YGL162W	0.03451	6654	50002804551	7119.067	7004.139	114.927	0	0	
YIL050W	0.04034	6696	50005869070	6239.773	6217.160	22.613	0	0	
YKL211C	0.986	1604	50053403968	42873.858	36320.437	6553.421	0	0	
YIL051C	5.309	1365	50023316151	1247.974	1224.813	23.161	0	0	
YIL052C	12.21	755	50001285433	884.631	883.769	0.862	0	0	
YBR264C	0.385	4158	50008600248	2478.647	2331.363	147.284	0	0	
YIL053W	13.79	612	50035070073	3910.652	3862.011	48.642	0	0	
YKL212W	0.3507	1343	50001133720	169987.122	138315.470	31671.652	0	0	
YKL213C	0.3666	1	nan	427252.978	427252.978	0.000	0	0	
YML115C	0.2986	2935	50014051277	75079.840	61042.577	14037.263	0	0	
YGL163C	0.02582	1711	50003029492	2592750.809	1762732.386	830018.423	0	0	
YBR265W	0.4619	4223	50000101371	8692.207	7928.004	764.204	0	0	
YPL147W	0.01236	4629	50012883895	1965058.446	1321133.238	643925.208	0	0	
YKL214C	0.4084	3977	50005189311	2570.703	2531.259	39.444	0	0	
YKL215C	0.05853	1	nan	98522011.658	98522011.658	0.000	0	0	
YDR279W	0.03263	8138	50002430327	12179.558	11887.874	291.684	0	0	
YPL148C	0.04871	4064	50003121013	1840.549	1821.026	19.523	0	0	
YKL216W	3.001	1430	50025492937	7923.782	7279.654	644.128	0	0	
YNR048W	0.04434	8410	50004752402	18614.908	17569.408	1045.500	0	0	
YBR267W	0.3601	3701	50004009015	18849.142	16863.970	1985.171	0	0	
YBR268W	1.004	2273	50000057160	745.492	735.381	10.111	0	0	
YNR049C	0.2037	4304	50001022357	2870.514	2784.522	85.993	0	0	
YML116W	0.1917	3699	50005088725	75915.635	58831.954	17083.681	0	0	
YML117W	0.07694	1	nan	26923844.340	26923844.340	0.000	0	0	
YDR280W	0.3005	5074	50007602776	7461.753	6877.437	584.316	0	0	
YBR269C	0.2433	2885	50015180571	1180.457	1173.303	7.155	0	0	
YDR281C	0.08314	2467	50078344422	723.827	720.129	3.698	0	0	
YPL149W	0.1371	5870	50006712123	6874.143	6375.430	498.713	0	0	
YGL164C	0.1279	6203	50018689205	30856.593	26222.145	4634.448	0	0	
YNR050C	0.8914	2165	50011108200	27736.378	25347.664	2388.714	0	0	
YIL055C	0.02282	7207	50003589581	206183.756	155426.925	50756.831	0	0	
YGL166W	0.2034	4792	50007255929	3310.565	3206.692	103.873	0	0	
YGL167C	0.192	1	nan	3606934.709	3606934.709	0.000	0	0	
YGL168W	0.4201	2588	50032342592	800.507	779.372	21.135	0	0	
YPL150W	0.02216	2452	50027037490	2888599.156	1745536.880	1143062.276	0	0	
YDR282C	0.06905	7999	50018027267	23730.322	20810.246	2920.076	0	0	
YDR283C	0.02702	1	nan	4958655866.647	4958655866.647	0.000	0	0	
YKL217W	0.02609	7442	50024083963	149133.869	126237.421	22896.448	0	0	
YNR051C	0.04298	7518	50002657290	60469.455	52521.993	7947.462	0	0	
YDR284C	0.3935	5007	50004105319	6481.958	6069.625	412.333	0	0	
YML118W	0.01225	10788	50001392721	58729.970	52104.748	6625.222	0	0	
YNR052C	0.6239	2038	50005867837	28306.052	24234.941	4071.111	0	0	
YKL218C	0.09358	6732	50009090066	9212.268	8662.814	549.455	0	0	
YGL169W	0.0418	8727	50000265376	25393.032	23366.687	2026.345	0	0	
YBR270C	0.01399	11342	50002254716	86012.664	75944.580	10068.084	0	0	
YNR053C	0.8525	1488	50013968269	43429.726	37636.798	5792.928	0	0	
YPL151C	0.04704	8462	50001518653	33312.775	29032.781	4279.994	0	0	
YIL056W	0.01965	8132	50012611723	212875.334	168876.637	43998.697	0	0	
YDR285W	0.02666	2169	50004618717	2237070.388	1515488.726	721581.662	0	0	
YML119W	0.2187	5531	50025082050	13482.710	11823.486	1659.223	0	0	
YDR286C	0.1257	2654	50028791666	844.952	835.380	9.572	0	0	
YIL057C	0.03428	3645	50021506500	1621.071	1632.759	-11.687	0	0	
YIL060W	0.0457	3123	50007174243	1254.321	1249.348	4.973	0	0	
YNR054C	0.4687	3893	50005723001	8408.669	7748.678	659.991	0	0	
YBR271W	0.1666	5778	50006716297	25212.015	20950.313	4261.702	0	0	
YKL219W	0.07481	7671	50019371258	22063.123	20116.565	1946.558	0	0	
YDR287W	0.1246	6157	50003016898	6485.013	6205.855	279.158	0	0	
YNR055C	0.2598	2424	50050132469	109023.766	89881.187	19142.579	0	0	
YPL152W	0.03764	7801	50004561260	13277.905	12578.931	698.973	0	0	
YGL170C	0.01491	9349	50005405415	23929.549	23509.086	420.463	0	0	
YIL061C	0.07092	6353	50004157063	7302.594	7149.594	153.000	0	0	
YIL062C	2.908	2121	50021154453	1428.136	1374.187	53.949	0	0	
YML120C	0.1026	5122	50003873653	56482.048	48703.567	7778.480	0	0	
YGL171W	0.4608	1841	50041114694	94270.198	76060.943	18209.256	0	0	
YDR288W	0.04359	6911	50016664162	7441.690	7180.223	261.468	0	0	
YIL063C	0.3679	4715	50003453766	9173.456	8466.545	706.912	0	0	
YML121W	0.1688	6344	50010606194	8172.913	7791.538	381.376	0	0	
YML123C	4.546	1	nan	96703.069	96703.069	0.000	0	0	
YGL172W	0.5654	2302	50040562240	39744.737	32200.734	7544.002	0	0	
YGL173C	0.2999	1	nan	1147676270.987	1147676270.987	0.000	0	0	
YBR272C	0.07807	7117	50004385206	45183.123	38269.489	6913.634	0	0	
YML124C	1.226	1306	50004160071	28743.421	25659.186	3084.234	0	0	
YIL064W	0.3081	5127	50005776942	4531.405	4313.396	218.009	0	0	
YIL065C	0.2377	3302	50016704291	1441.257	1430.990	10.267	0	0	
YIL066C	0.1413	1	nan	1599552.234	1599552.234	0.000	0	0	
YGL174W	0.09237	5895	50013195599	5225.503	5025.090	200.413	0	0	
YML125C	1.164	2828	50010278543	7900.894	7286.737	614.157	0	0	
YML126C	3.894	1	nan	42021.467	42021.467	0.000	0	0	
YPL153C	0.01604	4836	50023775700	1247973.060	830914.988	417058.072	0	0	
YDR289C	0.05496	8769	50000063461	22251.858	20513.569	1738.289	0	0	
YDR291W	0.05219	1	nan	15120651.800	15120651.800	0.000	0	0	
YBR273C	0.3048	3901	50001861759	29213.613	24821.294	4392.319	0	0	
YML127W	0.6347	1203	50079973483	117727.257	93230.960	24496.297	0	0	
YPL154C	2.762	1030	50001461305	18419.884	17053.416	1366.468	0	0	
YIL067C	0.1607	2143	50017248450	311948.341	214131.680	97816.661	0	0	
YIL068C	0.1073	1	nan	1082428.151	1082428.151	0.000	0	0	
YIL069C	4.071	1546	50014263911	1074.315	1077.131	-2.815	0	0	
YGL175C	0.003162	7885	50021175110	12117.348	11922.341	195.007	0	0	
YDR292C	0.341	1559	50041884724	168123.697	130240.059	37883.638	0	0	
YDR293C	0.1455	1	nan	75471144.003	75471144.003	0.000	0	0	
YIL070C	0.8061	3343	50044951578	5067.571	4782.559	285.012	0	0	
YDR294C	0.5208	1246	50027906007	119000.525	94715.148	24285.377	0	0	
YNR056C	0.005284	12590	50001258791	89188.595	85483.530	3705.065	0	0	
YBR274W	0.08767	5744	50009102975	71240.863	58031.390	13209.473	0	0	
YBR275C	0.02546	1	nan	62417067451.578	62417067451.578	0.000	0	0	
YBR276C	0.1003	1	nan	1168971.223	1168971.223	0.000	0	0	
YNR057C	0.05126	5131	50003645393	3737.110	3669.692	67.418	0	0	
YBR278W	0.1025	4558	50004467331	2567.811	2522.130	45.681	0	0	
YML128C	0.0434	8518	50008374903	58851.958	53945.831	4906.127	0	0	
YML129C	0.1638	1476	50008190834	402.537	405.300	-2.763	0	0	
YML130C	0.7519	975	50050785532	95519.292	79928.864	15590.428	0	0	
YIL071C	0.007355	10205	50004004859	32019.102	29985.384	2033.718	0	0	
YKL220C	0.003233	14168	50002261298	416753.725	340586.101	76167.624	0	0	
YBR279W	0.3013	4213	50075083637	31584.942	27450.938	4134.004	0	0	
YPL155C	0.01342	7885	50000056639	403830.514	299697.440	104133.074	0	0	
YML131W	0.2555	5010	50003812210	13008.927	11819.330	1189.598	0	0	
YPL156C	0.0416	6519	50023894321	6136.072	6064.579	71.493	0	0	
YGL176C	0.004882	12557	50003666168	92857.674	85303.346	7554.328	0	0	
YGL178W	0.1142	1	nan	1758562.524	1758562.524	0.000	0	0	
YDR295C	0.01252	9010	50000844853	318303.384	243296.289	75007.095	0	0	
YML132W	0.4102	3625	50037332990	16576.745	14521.416	2055.329	0	0	
YML133C	0.1059	1	nan	305490016.833	305490016.833	0.000	0	0	
YNR058W	0.02137	9932	50009344660	42143.874	39022.763	3121.111	0	0	
YDR296W	0.4101	4195	50024568634	3400.995	3237.934	163.061	0	0	
YBR280C	0.05356	5144	50006540977	202823.626	152110.575	50713.052	0	0	
YBR281C	0.09605	1	nan	1973404.950	1973404.950	0.000	0	0	
YDR297W	1.301	2033	50039221506	11718.720	10729.896	988.824	0	0	
YPL157W	0.0803	6772	50002356092	8736.315	8201.029	535.285	0	0	
YBR282W	0.6422	2957	50014252628	1289.279	1263.501	25.778	0	0	
YMR001C	0.0702	2986	50010248359	397550.067	296395.141	101154.925	0	0	
YBR283C	1.686	1000	50014712698	40441.307	35790.619	4650.689	0	0	
YDR298C	0.6358	4149	50010976517	2711.928	2699.289	12.639	0	0	
YKL221W	0.0167	10414	50002867336	39215.676	36063.111	3152.566	0	0	
YMR002W	1.082	2629	50006082078	1446.954	1425.587	21.367	0	0	
YGL179C	0.06678	5685	50000484490	98917.604	76597.492	22320.112	0	0	
YMR003W	0.141	4417	50004859595	2449.864	2397.563	52.301	0	0	
YIL072W	0.01217	11123	50013403906	154332.189	130219.940	24112.248	0	0	
YDR299W	0.1785	3863	50031129580	74320.650	62479.629	11841.020	0	0	
YPL158C	0.03629	4035	50014920522	706756.203	498185.232	208570.971	0	0	
YMR004W	0.09162	5613	50039603089	61033.064	51094.217	9938.847	0	0	
YPL159C	0.09348	5376	50007330897	4587.742	4451.766	135.976	0	0	
YPL160W	1.126	1	nan	13393461.099	13393461.099	0.000	0	0	
YDR300C	0.3793	3806	50000683074	24670.575	21696.462	2974.113	0	0	
YDR301W	0.04309	1	nan	215562389.582	215562389.582	0.000	0	0	
YNR059W	0.01168	11293	50018862124	125690.310	104280.037	21410.273	0	0	
YBR284W	0.01237	5908	50008039607	1103079.948	750938.190	352141.757	0	0	
YDR302W	0.3861	4516	50006449870	2987.909	2890.375	97.534	0	0	
YBR285W	0.03085	3365	50010830563	1273.908	1287.061	-13.152	0	0	
YBR286W	5.181	1	nan	67225.054	67225.054	0.000	0	0	
YMR005W	0.4014	3620	50006664907	17599.809	15138.475	2461.335	0	0	
YMR006C	0.4016	1	nan	347213.237	347213.237	0.000	0	0	
YMR008C	0.8659	1	nan	228359.870	228359.870	0.000	0	0	
YMR009W	0.4053	4058	50003958886	1944.625	1926.990	17.635	0	0	
YDR303C	0.04298	1417	50036702226	2376056.057	1631504.089	744551.969	0	0	
YIL073C	0.005023	4781	50000090907	6137939.120	3741169.207	2396769.913	0	0	
YBR287W	0.4178	3568	50010208348	24333.188	21663.752	2669.437	0	0	
YGL180W	0.005206	6293	50008188649	2743656.984	1863671.265	879985.720	0	0	
YDR304C	1.978	2587	50025554580	3146.121	3018.949	127.172	0	0	
YNR060W	0.0348	4222	50022803506	432539.523	319774.803	112764.721	0	0	
YDR305C	0.1119	4835	50010907659	2986.076	2938.746	47.330	0	0	
YPL161C	0.04709	5990	50007040130	200175.071	151374.926	48800.145	0	0	
YIL074C	0.3809	3237	50003228666	34816.819	30935.635	3881.184	0	0	
YIL075C	0.6711	1	nan	3629503.979	3629503.979	0.000	0	0	
YGL181W	0.4562	3460	50012431937	19913.079	16800.196	3112.883	0	0	
YNR061C	0.356	4596	50005931261	3006.358	2926.288	80.070	0	0	
YBR288C	0.2885	3884	50008956499	45442.372	36809.478	8632.895	0	0	
YBR289W	0.06351	1	nan	3112460.150	3112460.150	0.000	0	0	
YGL183C	0.03655	4851	50007131156	3096.344	3036.131	60.212	0	0	
YIL076W	1.107	3153	50006443900	6835.861	6362.254	473.607	0	0	
YMR010W	0.1046	7358	50023352766	20977.901	18977.613	2000.289	0	0	
YMR011W	1.747	1	nan	63870.270	63870.270	0.000	0	0	
YMR012W	0.6562	1	nan	92872189.052	92872189.052	0.000	0	0	
YKL222C	0.004789	12649	50005803704	417264.265	336244.321	81019.944	0	0	
YPL162C	0.01436	6655	50007353813	5493.191	5448.383	44.808	0	0	
YKL224C	0.2488	2758	50007317462	912.605	939.644	-27.039	0	0	
YKR001C	0.4101	1	nan	343616.538	343616.538	0.000	0	0	
YPL163C	1.63	2579	50017199640	4498.396	4222.103	276.293	0	0	
YNR062C	0.00366	7468	50009636412	9318.825	9055.977	262.848	0	0	
YBR290W	0.2157	5830	50000072229	9123.960	8210.962	912.998	0	0	
YKR002W	0.3602	1953	50022924233	103351.853	83048.986	20302.868	0	0	
YIL077C	0.02932	6894	50006547168	9095.972	8838.582	257.389	0	0	
YIL078W	4.478	1	nan	439370.711	439370.711	0.000	0	0	
YDR306C	0.06994	7039	50000638004	43967.969	37364.429	6603.540	0	0	
YBR291C	0.1192	6297	50000935686	6808.496	6653.641	154.856	0	0	
YKR003W	0.1814	4597	50000425011	32629.986	27604.717	5025.268	0	0	
YDR307W	0.1464	2272	50008891102	266403.437	198106.763	68296.674	0	0	
YDR308C	0.3008	3135	50027248257	1193.834	1186.383	7.452	0	0	
YMR013C	0.05182	7906	50006146662	63855.613	51379.444	12476.169	0	0	
YIL079C	0.07828	7691	50009734199	14122.658	13201.811	920.846	0	0	
YIL082WA	0.01399	1	nan	1049817237.620	1049817237.620	0.000	0	0	
YGL184C	0.0209	10110	50000290318	37572.437	35018.719	2553.717	0	0	
YDR309C	0.3277	4108	50018017448	17076.363	15037.121	2039.242	0	0	
YDR310C	0.04372	1	nan	13860708.622	13860708.622	0.000	0	0	
YIL083C	0.5277	3551	50007189872	13847.041	12410.675	1436.365	0	0	
YMR014W	0.176	4017	50003162573	65730.959	54484.444	11246.515	0	0	
YKR004C	0.0271	8847	50000173592	16738.433	15828.512	909.921	0	0	
YGL185C	0.09823	7347	50004151427	16333.856	14609.053	1724.803	0	0	
YIL084C	0.009887	7268	50006079411	9659.284	9806.869	-147.585	0	0	
YGL186C	0.7815	1224	50108789892	107896.325	83506.500	24389.825	0	0	
YMR015C	0.2189	3204	50017860781	69039.164	62915.534	6123.630	0	0	
YMR016C	0.1401	1	nan	902124.373	902124.373	0.000	0	0	
YBR293W	0.04241	8989	50009407132	40252.533	34414.313	5838.220	0	0	
YDR311W	0.07512	4099	50003001684	213310.718	171170.277	42140.441	0	0	
YGL187C	0.5093	3208	50010038932	1403.971	1409.904	-5.932	0	0	
YGL189C	20.86	573	50166209445	874.527	872.761	1.766	0	0	
YNR063W	0.00813	12252	50001798269	161318.566	138805.399	22513.167	0	0	
YIL085C	0.1881	3586	50009997833	65408.937	53819.314	11589.623	0	0	
YPL164C	0.005123	11986	50013705812	468985.797	352104.102	116881.696	0	0	
YIL087C	0.1088	3340	50038361835	1473.247	1470.542	2.705	0	0	
YNR064C	0.01967	6827	50001781299	6480.760	6420.682	60.079	0	0	
YNR065C	0.1092	1	nan	20412741.883	20412741.883	0.000	0	0	
YKR005C	0.02184	9442	50006891818	31625.647	29726.125	1899.521	0	0	
YMR017W	0.01771	8655	50000045224	20465.178	19409.287	1055.891	0	0	
YDR312W	0.1037	6094	50004355830	33732.888	29410.377	4322.511	0	0	
YIL088C	0.4308	2973	50030765517	46682.221	38228.996	8453.226	0	0	
YPL165C	0.005189	8529	50002484993	15780.527	15528.049	252.479	0	0	
YKR006C	0.5437	4189	50008658045	4962.619	4687.730	274.889	0	0	
YGL190C	0.06808	6648	50004020335	70524.977	58249.132	12275.845	0	0	
YIL089W	0.02203	4824	50000495246	2668.370	2644.328	24.042	0	0	
YPL166W	0.01702	4759	50002159464	2927.191	2907.912	19.279	0	0	
YPL167C	0.03276	1	nan	1083837609.237	1083837609.237	0.000	0	0	
YGL191W	1.202	2573	50010987263	1032.149	1029.141	3.009	0	0	
YDR313C	0.01304	6671	50004961215	6501.107	6516.411	-15.304	0	0	
YKR007W	0.359	3946	50000821935	2097.431	2022.553	74.878	0	0	
YNR066C	0.01107	10071	50004664065	28439.769	26818.523	1621.246	0	0	
YNR067C	0.3244	1	nan	19004942.492	19004942.492	0.000	0	0	
YIL090W	0.1127	5628	50003541105	48400.991	39738.288	8662.703	0	0	
YPL168W	0.07945	7264	50005265119	27854.305	24000.730	3853.575	0	0	
YNR068C	0.004783	6389	50029131356	5530.899	5449.296	81.603	0	0	
YKR008W	0.05955	4849	50001661496	185778.706	147723.776	38054.930	0	0	
YPL169C	0.5537	1202	50073730181	146582.435	111847.581	34734.854	0	0	
YIL091C	0.1188	1820	50115409801	465242.790	347325.427	117917.363	0	0	
YMR018W	0.01685	10723	50010148532	66103.544	57154.807	8948.738	0	0	
YPL170W	0.4594	3344	50030711069	1402.116	1365.337	36.779	0	0	
YMR019W	0.0363	1	nan	4811249.579	4811249.579	0.000	0	0	
YBR294W	0.003501	9322	50000665280	1687372.872	1167305.512	520067.360	0	0	
YBR295W	0.01147	1	nan	47235314.870	47235314.870	0.000	0	0	
YDR314C	0.008928	9944	50006072702	370700.308	288343.645	82356.662	0	0	
YGL192W	0.001728	13445	50001792336	145585.175	136673.936	8911.239	0	0	
YNR069C	0.002664	11003	50004971705	49673.019	47064.504	2608.515	0	0	
YNR070W	0.007998	1	nan	155331307.510	155331307.510	0.000	0	0	
YPL171C	0.0571	7737	50000375121	18821.266	17999.953	821.313	0	0	
YMR020W	0.052	7601	50000838127	59439.329	50377.337	9061.991	0	0	
YBR296C	0.06726	5538	50008872634	91307.704	78931.430	12376.274	0	0	
YDR315C	0.03258	6792	50003015569	6107.667	5945.175	162.492	0	0	
YKR009C	0.00712	5265	50003933954	2426767.453	1625660.791	801106.662	0	0	
YNR071C	0.03058	7764	50005862111	10549.306	10662.868	-113.562	0	0	
YIL092W	0.01735	9017	50000764065	211781.676	161091.420	50690.256	0	0	
YMR021C	0.1224	6397	50009586483	23804.916	20857.350	2947.565	0	0	
YIL093C	0.1244	5429	50017954420	5064.454	4881.432	183.021	0	0	
YMR022W	0.1989	3567	50010650559	1640.458	1634.932	5.525	0	0	
YGL194C	0.0279	9877	50000345019	34570.257	30863.906	3706.351	0	0	
